Serial,ProductName,Timestamp,branch,delayEstBranchDelay,delayEstFrac,delayEstFracCorr,delayEstFracDeltaInt,delayEstFracStep,delayEstInt,delayEstIntCorr,delayEstTrainingSigEnable,delayEstimationEnable,dohGain,dpGainCtrlType,dpGainLoopEnable,dpTsEnable,dpd,dpdAutoStart,dpdNomPwr,dpdRestartCounter,gainAutoStart,gainStateMachine,ganBoostModeEnable,ganBoostModeState,islastDelEstFracSuccess,linearizationStateMachine,powerBackoff,powerClass,powerLevel,rfPower,runMode,shpAlgRestartCounter,shpAutoStart,shpGanAlgEnabled,shpGanAlgHwCapablility,status,statusBit,torGainBackoff,torIqCompEnable,torSupported,torTemp,trxCtrlVer,txAtt,txAttPeak,txDpdGainDefault,txDpdPma,txPma,txPmb,txTorPmb,dir,boardName,log_type,nodeName,elog_time_e10,elog_id,abn,subId,recoveryAction,desc,torStepBit,tsaDpGainCtrlDeviceType,DpaVddSv,IDpaSv.0,IDpaSv.1,IMpaSv.0,IMpaSv.1,PaVddSv,elog_time_e27,time_diff,LinAlarm,PA Status Pattern 2,Symptoms
CN39777110,Radio 2271 B3,,0,0,29,8190,-1,68,624,0,TRUE,TRUE,0,DEV_AD_PALAU903,TRUE,TRUE,on,TRUE,-950,5,TRUE,CtrlGainStateTuned=started,FALSE,NORMAL,TRUE,CtrlLinStateStarted=started,0,40,45.99,51.0247,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,EGR_SRL_ERR | EXT_DPD_IDLE,-80,FALSE,TRUE,405,16.1.1,1101,0,40,-6.0177,-11.9684,-11.9859,-3.6653,VIL_0714,BXP_3,elog,LI01INAS002426,4/30/2025 7:17,10,raiseFaultAndRollback,lin-sv-high-freq-fault,no-suggested-action,supervision,,,27914,126,98,141,213,48027,4/30/2025 7:17,0 days 00:00:01,47,Normal,"DPD gain abn, DPD restart"
CN39777110,Radio 2271 B3,,0,0,29,8186,-1,67,624,0,TRUE,TRUE,0,DEV_AD_PALAU903,TRUE,TRUE,on,TRUE,-950,5,TRUE,CtrlGainStateTuned=started,FALSE,NORMAL,TRUE,CtrlLinStateStarted=started,0,40,45.99,48.8567,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,TOR_ADC_ERR,-100,FALSE,TRUE,405,16.1.1,1122,0,40,-9.7224,-13.2644,-12.7639,-5.6333,VIL_0714,BXP_3,elog,LI01INAS002426,4/30/2025 7:18,10,raiseFaultAndRollback,lin-sv-high-freq-fault,no-suggested-action,supervision,,,27933,126,96,163,215,47902,4/30/2025 7:18,0 days 00:00:00,47,Normal,"DPD gain abn, Tx gain high, DPD restart"
CN39777110,Radio 2271 B3,,0,0,29,8189,-1,67,624,0,TRUE,TRUE,0,DEV_AD_PALAU903,TRUE,TRUE,on,TRUE,-950,5,TRUE,CtrlGainStateTuned=started,FALSE,NORMAL,TRUE,CtrlLinStateStarted=started,0,40,45.99,46.4551,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,-120,FALSE,TRUE,405,16.1.1,1155,0,40,-12.329,-13.5031,-12.935,-7.8349,VIL_0714,BXP_3,elog,LI01INAS002426,4/30/2025 7:19,10,raiseFaultAndRollback,lin-sv-high-freq-fault,no-suggested-action,supervision,,,27921,125,98,217,208,48093,4/30/2025 7:19,0 days 00:00:00,47,Normal,"DPD gain abn, Tx gain high, DPD restart"
CN39777110,Radio 2271 B3,,0,0,29,8185,-1,67,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-950,3,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,TRUE,ns=stopped,0,40,45.99,34.9323,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,EXT_DPD_IDLE,0,FALSE,TRUE,390,16.1.1,1992,0,40,-16.2943,-12.2992,-12.1473,-20.5577,VIL_0714,BXP_3,elog,LI01INAS002426,4/30/2025 7:24,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,27875,128,100,493,77,48058,4/30/2025 7:24,0 days 00:00:00,47,Normal,DPD restart
CN39777110,Radio 2271 B3,,0,0,29,8185,-1,67,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-950,0,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,TRUE,ns=stopped,0,40,45.99,34.0027,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,EXT_DPD_IDLE,-120,FALSE,TRUE,390,16.1.1,1992,0,40,-16.3775,-12.3828,-12.3721,-20.2873,VIL_0714,BXP_3,elog,LI01INAS002426,4/30/2025 7:24,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,27851,128,100,500,51,48058,4/30/2025 7:24,0 days 00:00:00,47,Normal,DPD restart
CN39777110,Radio 2271 B3,,0,0,29,8182,-1,67,624,0,TRUE,TRUE,0,DEV_AD_PALAU903,TRUE,TRUE,on,TRUE,-950,5,TRUE,CtrlGainStateTuned=started,FALSE,NORMAL,TRUE,CtrlLinStateStarted=started,0,40,45.99,44.9807,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,EXT_DPD_IDLE,0,FALSE,TRUE,382,16.1.1,1077,0,40,-7.9068,-12.2161,-12.2541,-10.5093,VIL_0714,BXP_3,elog,LI01INAS002426,4/30/2025 7:28,10,raiseFaultAndRollback,lin-sv-high-freq-fault,no-suggested-action,supervision,,,27894,125,97,234,134,47992,4/30/2025 7:28,0 days 00:00:00,47,Normal,"DPD gain abn, DPD restart"
CN39777110,Radio 2271 B3,,0,0,29,8188,-1,67,624,0,TRUE,TRUE,0,DEV_AD_PALAU903,TRUE,TRUE,on,TRUE,-950,5,TRUE,CtrlGainStateTuned=started,FALSE,NORMAL,TRUE,CtrlLinStateStarted=started,0,40,45.99,49.6296,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,TOR_ADC_ERR,-20,FALSE,TRUE,390,16.1.1,1080,0,40,-8.4845,-12.2148,-12.2205,-5.6604,VIL_0714,BXP_3,elog,LI01INAS002426,4/30/2025 7:29,10,raiseFaultAndRollback,lin-sv-high-freq-fault,no-suggested-action,supervision,,,27882,125,96,149,194,47957,4/30/2025 7:29,0 days 00:00:00,47,Normal,"DPD gain abn, Tx gain high, DPD restart"
CN39777110,Radio 2271 B3,,0,0,29,8185,-1,67,624,0,TRUE,TRUE,0,DEV_AD_PALAU903,TRUE,TRUE,on,TRUE,-950,5,TRUE,CtrlGainStateTuned=started,FALSE,NORMAL,TRUE,CtrlLinStateStarted=started,0,40,45.99,50.4901,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,EXT_DPD_IDLE,-40,FALSE,TRUE,398,16.1.1,1095,0,40,-7.9777,-12.6022,-12.8437,-4.5999,VIL_0714,BXP_3,elog,LI01INAS002426,4/30/2025 7:30,10,raiseFaultAndRollback,lin-sv-high-freq-fault,no-suggested-action,supervision,,,27902,126,96,146,208,47992,4/30/2025 7:30,0 days 00:00:00,47,Normal,"DPD gain abn, DPD restart"
CN39777110,Radio 2271 B3,,0,0,28,8187,-1,68,624,0,TRUE,TRUE,0,DEV_AD_PALAU903,TRUE,TRUE,on,TRUE,-950,5,TRUE,CtrlGainStateTuned=started,FALSE,NORMAL,TRUE,CtrlLinStateStarted=started,0,40,45.99,47.5114,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,-60,FALSE,TRUE,398,16.1.1,1107,0,40,-10.7571,-12.2714,-12.2982,-7.3786,VIL_0714,BXP_3,elog,LI01INAS002426,4/30/2025 7:31,10,raiseFaultAndRollback,lin-sv-high-freq-fault,no-suggested-action,supervision,,,27933,125,98,194,229,47937,4/30/2025 7:31,0 days 00:00:00,47,Normal,"DPD gain abn, Tx gain high, DPD restart"
CN39777110,Radio 2271 B3,,0,0,29,8187,-1,68,624,0,TRUE,TRUE,0,DEV_AD_PALAU903,TRUE,TRUE,on,TRUE,-950,5,TRUE,CtrlGainStateTuned=started,FALSE,NORMAL,TRUE,CtrlLinStateStarted=started,0,40,45.99,47.8215,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,EGR_SRL_ERR,-80,FALSE,TRUE,405,16.1.1,1107,0,40,-11.0332,-12.3481,-12.3902,-6.8685,VIL_0714,BXP_3,elog,LI01INAS002426,4/30/2025 7:32,10,raiseFaultAndRollback,lin-sv-high-freq-fault,no-suggested-action,supervision,,,27863,126,96,172,234,47851,4/30/2025 7:32,0 days 00:00:01,47,Normal,"DPD gain abn, Tx gain high, DPD restart"
CN39777110,Radio 2271 B3,,0,0,29,8184,-1,68,624,0,TRUE,TRUE,0,DEV_AD_PALAU903,TRUE,TRUE,on,TRUE,-950,5,TRUE,CtrlGainStateTuned=started,FALSE,NORMAL,TRUE,CtrlLinStateStarted=started,0,40,45.99,47.7441,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,EXT_DPD_IDLE | TOR_ADC_ERR,-100,FALSE,TRUE,405,16.1.1,1125,0,40,-10.0285,-13.2639,-12.8068,-6.7459,VIL_0714,BXP_3,elog,LI01INAS002426,4/30/2025 7:33,10,raiseFaultAndRollback,lin-sv-high-freq-fault,no-suggested-action,supervision,,,27921,125,98,196,208,47992,4/30/2025 7:33,0 days 00:00:00,47,Normal,"DPD gain abn, DPD restart"
CN39777110,Radio 2271 B3,,0,0,29,8182,-1,67,624,0,TRUE,TRUE,0,DEV_AD_PALAU903,TRUE,TRUE,on,TRUE,-950,5,TRUE,CtrlGainStateTuned=started,FALSE,NORMAL,TRUE,CtrlLinStateStarted=started,0,40,45.99,47.157,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,-120,FALSE,TRUE,413,16.1.1,1131,0,40,-11.891,-12.3765,-12.33,-7.133,VIL_0714,BXP_3,elog,LI01INAS002426,4/30/2025 7:34,10,raiseFaultAndRollback,lin-sv-high-freq-fault,no-suggested-action,supervision,,,27882,127,99,165,227,47992,4/30/2025 7:34,0 days 00:00:00,47,Normal,"DPD gain abn, Tx gain high, DPD restart"
CN39777110,Radio 2271 B3,,0,0,29,8188,-1,68,624,0,TRUE,TRUE,0,DEV_AD_PALAU903,TRUE,TRUE,on,TRUE,-950,5,TRUE,CtrlGainStateTuned=started,FALSE,NORMAL,TRUE,CtrlLinStateStarted=started,0,40,45.99,48.9737,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,EGR_SRL_ERR,-140,FALSE,TRUE,413,16.1.1,1176,0,40,-8.4973,-12.1523,-12.153,-5.1163,VIL_0714,BXP_3,elog,LI01INAS002426,4/30/2025 7:35,10,raiseFaultAndRollback,lin-sv-high-freq-fault,no-suggested-action,supervision,,,27875,128,98,179,227,47972,4/30/2025 7:35,0 days 00:00:00,47,Normal,"DPD gain abn, Tx gain high, DPD restart"
CN39777110,Radio 2271 B3,,0,0,28,8188,-1,69,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-950,1,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,TRUE,ns=stopped,0,40,45.99,34.2419,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,EXT_DPD_IDLE,-160,FALSE,TRUE,413,16.1.1,1992,0,40,-16.3833,-12.3885,-12.3893,-19.6481,VIL_0714,BXP_3,elog,LI01INAS002426,4/30/2025 7:35,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,27933,127,96,493,108,47937,4/30/2025 7:35,0 days 00:00:00,47,Normal,DPD restart
CN39777110,Radio 2271 B3,,0,0,28,8188,-1,69,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-950,0,TRUE,CtrlGainStateRamping=paused,FALSE,NORMAL,TRUE,ns=stopped,0,40,45.99,33.6626,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,EXT_DPD_IDLE,-280,FALSE,TRUE,413,16.1.1,1992,0,40,-16.3843,-12.3895,-12.2406,-19.0274,VIL_0714,BXP_3,elog,LI01INAS002426,4/30/2025 7:35,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,27933,128,99,507,72,48027,4/30/2025 7:35,0 days 00:00:00,47,Normal,DPD restart
CN39777110,Radio 2271 B3,,0,0,30,8189,-1,67,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-950,4,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,TRUE,ns=stopped,0,40,45.99,35.5055,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,EXT_DPD_IDLE,0,FALSE,TRUE,314,16.1.1,1992,0,40,-16.2681,-12.2737,-12.2218,-19.9845,VIL_0714,BXP_3,elog,LI01INAS002426,5/1/2025 5:16,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,27894,129,100,419,77,48027,5/1/2025 5:16,0 days 00:00:00,47,Normal,DPD restart
CN39777110,Radio 2271 B3,,0,0,30,8189,-1,67,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-950,0,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,TRUE,ns=stopped,0,40,45.99,33.8846,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,EXT_DPD_IDLE,-120,FALSE,TRUE,321,16.1.1,1992,0,40,-16.2958,-12.2741,-13.186,-20.4054,VIL_0714,BXP_3,elog,LI01INAS002426,5/1/2025 5:16,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,27933,130,102,440,54,47957,5/1/2025 5:16,0 days 00:00:01,47,Normal,DPD restart
CN39777110,Radio 2271 B3,,0,0,29,8187,-1,68,624,0,TRUE,TRUE,0,DEV_AD_PALAU903,TRUE,TRUE,on,TRUE,-950,5,TRUE,CtrlGainStateTuned=started,FALSE,NORMAL,TRUE,CtrlLinStateStarted=started,0,40,45.99,46.0182,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,TOR_ADC_ERR,0,FALSE,TRUE,329,16.1.1,1155,0,40,-12.379,-12.2987,-12.2941,-9.4718,VIL_0714,BXP_3,elog,LI01INAS002426,5/1/2025 5:18,10,raiseFaultAndRollback,lin-sv-high-freq-fault,no-suggested-action,supervision,,,27882,127,98,201,120,48027,5/1/2025 5:18,0 days 00:00:01,47,Normal,"DPD gain abn, DPD restart"
CN39777110,Radio 2271 B3,,0,0,29,8187,-1,68,624,0,TRUE,TRUE,0,DEV_AD_PALAU903,TRUE,TRUE,on,TRUE,-950,5,TRUE,CtrlGainStateTuned=started,FALSE,NORMAL,TRUE,CtrlLinStateStarted=started,0,40,45.99,49.1635,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,TOR_ADC_ERR,-20,FALSE,TRUE,337,16.1.1,1167,0,40,-8.5693,-12.2112,-12.2476,-6.1265,VIL_0714,BXP_3,elog,LI01INAS002426,5/1/2025 5:19,10,raiseFaultAndRollback,lin-sv-high-freq-fault,no-suggested-action,supervision,,,27832,124,96,129,175,48027,5/1/2025 5:19,0 days 00:00:01,47,Normal,"DPD gain abn, Tx gain high, DPD restart"
CN39777110,Radio 2271 B3,,0,0,29,8190,-1,68,624,0,TRUE,TRUE,0,DEV_AD_PALAU903,TRUE,TRUE,on,TRUE,-950,5,TRUE,CtrlGainStateTuned=started,FALSE,NORMAL,TRUE,CtrlLinStateStarted=started,0,40,45.99,48.7117,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,TOR_ADC_ERR,-40,FALSE,TRUE,344,16.1.1,1170,0,40,-9.3584,-12.2655,-12.275,-6.3783,VIL_0714,BXP_3,elog,LI01INAS002426,5/1/2025 5:20,10,raiseFaultAndRollback,lin-sv-high-freq-fault,no-suggested-action,supervision,,,27843,126,98,146,177,47851,5/1/2025 5:20,0 days 00:00:00,47,Normal,"DPD gain abn, Tx gain high, DPD restart"
CN39777110,Radio 2271 B3,,0,0,29,8190,-1,68,624,0,TRUE,TRUE,0,DEV_AD_PALAU903,TRUE,TRUE,on,TRUE,-950,5,TRUE,CtrlGainStateTuned=started,FALSE,NORMAL,TRUE,CtrlLinStateStarted=started,0,40,45.99,49.454,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,EGR_SRL_ERR,-60,FALSE,TRUE,352,16.1.1,1170,0,40,-8.7497,-12.2545,-12.2502,-5.436,VIL_0714,BXP_3,elog,LI01INAS002426,5/1/2025 5:21,10,raiseFaultAndRollback,lin-sv-high-freq-fault,no-suggested-action,supervision,,,27933,126,97,141,184,47902,5/1/2025 5:21,0 days 00:00:00,47,Normal,"DPD gain abn, Tx gain high, DPD restart"
CN39777110,Radio 2271 B3,,0,0,28,8189,-1,68,624,0,TRUE,TRUE,0,DEV_AD_PALAU903,TRUE,TRUE,on,TRUE,-950,5,TRUE,CtrlGainStateTuned=started,FALSE,NORMAL,TRUE,CtrlLinStateStarted=started,0,40,45.99,48.0283,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,EGR_SRL_ERR,-80,FALSE,TRUE,359,16.1.1,1191,0,40,-9.7611,-13.116,-12.7472,-6.6617,VIL_0714,BXP_3,elog,LI01INAS002426,5/1/2025 5:22,10,raiseFaultAndRollback,lin-sv-high-freq-fault,no-suggested-action,supervision,,,27921,126,97,163,210,48058,5/1/2025 5:22,0 days 00:00:00,47,Normal,"DPD gain abn, Tx gain high, DPD restart"
CN39777110,Radio 2271 B3,,0,0,29,8191,-1,68,624,0,TRUE,TRUE,0,DEV_AD_PALAU903,TRUE,TRUE,on,TRUE,-950,5,TRUE,CtrlGainStateTuned=started,FALSE,NORMAL,TRUE,CtrlLinStateStarted=started,0,40,45.99,46.7181,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,TOR_ADC_ERR,-100,FALSE,TRUE,359,16.1.1,1203,0,40,-11.3977,-12.2688,-12.2719,-7.7719,VIL_0714,BXP_3,elog,LI01INAS002426,5/1/2025 5:23,10,raiseFaultAndRollback,lin-sv-high-freq-fault,no-suggested-action,supervision,,,27863,126,98,201,146,47992,5/1/2025 5:23,0 days 00:00:01,47,Normal,"DPD gain abn, Tx gain high, DPD restart"
CN39777110,Radio 2271 B3,,0,0,29,8187,-1,68,624,0,TRUE,TRUE,0,DEV_AD_PALAU903,TRUE,TRUE,on,TRUE,-950,5,TRUE,CtrlGainStateTuned=started,FALSE,NORMAL,TRUE,CtrlLinStateStarted=started,0,40,45.99,47.5242,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,TOR_ADC_ERR,-120,FALSE,TRUE,367,16.1.1,1218,0,40,-10.2187,-12.275,-12.2758,-6.7658,VIL_0714,BXP_3,elog,LI01INAS002426,5/1/2025 5:24,10,raiseFaultAndRollback,lin-sv-high-freq-fault,no-suggested-action,supervision,,,27875,125,97,184,215,48078,5/1/2025 5:24,0 days 00:00:00,47,Normal,"DPD gain abn, Tx gain high, DPD restart"
CN39777110,Radio 2271 B3,,0,0,28,8190,-1,69,624,0,TRUE,TRUE,0,DEV_AD_PALAU903,TRUE,TRUE,on,TRUE,-950,5,TRUE,CtrlGainStateTuned=started,FALSE,NORMAL,TRUE,CtrlLinStateStarted=started,0,40,45.99,46.4471,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,,-140,FALSE,TRUE,367,16.1.1,1242,0,40,-11.415,-12.355,-12.3575,-7.6429,VIL_0714,BXP_3,elog,LI01INAS002426,5/1/2025 5:25,10,raiseFaultAndRollback,lin-sv-high-freq-fault,no-suggested-action,supervision,,,27914,126,96,234,96,47992,5/1/2025 5:25,0 days 00:00:01,47,Normal,"DPD gain abn, Tx gain high, DPD restart"
CN39777110,Radio 2271 B3,,0,0,28,8186,-1,68,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-950,6,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,TRUE,ns=stopped,0,40,45.99,34.9716,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,EXT_DPD_IDLE,-160,FALSE,TRUE,375,16.1.1,1992,0,40,-16.3035,-12.305,-12.3428,-18.9184,VIL_0714,BXP_3,elog,LI01INAS002426,5/1/2025 5:27,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,27882,127,99,495,98,48113,5/1/2025 5:27,0 days 00:00:00,47,Normal,DPD restart
CN39777110,Radio 2271 B3,,0,0,28,8186,-1,68,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-950,0,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,TRUE,ns=stopped,0,40,45.99,33.0837,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,EXT_DPD_IDLE,-280,FALSE,TRUE,375,16.1.1,1992,0,40,-18.8735,-14.8789,-13.4531,-19.6063,VIL_0714,BXP_3,elog,LI01INAS002426,5/1/2025 5:27,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,27863,128,99,497,68,48078,5/1/2025 5:27,0 days 00:00:00,47,Normal,DPD restart
CN39777110,Radio 2271 B3,,0,0,29,8189,-1,68,624,0,TRUE,TRUE,0,DEV_AD_PALAU903,TRUE,TRUE,on,TRUE,-950,11,TRUE,CtrlGainStateTuned=started,FALSE,NORMAL,TRUE,CtrlLinStateStarted=started,0,40,45.99,49.055,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,TOR_ADC_ERR,0,FALSE,TRUE,344,16.1.1,1110,0,40,-9.254,-12.2725,-12.3806,-6.435,VIL_0714,BXP_3,elog,LI01INAS002426,5/1/2025 6:24,10,raiseFaultAndRollback,lin-sv-high-freq-fault,no-suggested-action,supervision,,,27921,124,96,120,163,48093,5/1/2025 6:24,0 days 00:00:00,47,Normal,"DPD gain abn, Tx gain high, DPD restart"
CN39777110,Radio 2271 B3,,0,0,29,8184,-1,67,624,0,TRUE,TRUE,0,DEV_AD_PALAU903,TRUE,TRUE,on,TRUE,-950,5,TRUE,CtrlGainStateTuned=started,FALSE,NORMAL,TRUE,CtrlLinStateStarted=started,0,40,45.99,49.9436,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,TOR_ADC_ERR,-20,FALSE,TRUE,352,16.1.1,1116,0,40,-7.9146,-12.1969,-12.2362,-5.3464,VIL_0714,BXP_3,elog,LI01INAS002426,5/1/2025 6:25,10,raiseFaultAndRollback,lin-sv-high-freq-fault,no-suggested-action,supervision,,,27941,126,97,172,191,47921,5/1/2025 6:25,0 days 00:00:00,47,Normal,"DPD gain abn, Tx gain high, DPD restart"
CN39777110,Radio 2271 B3,,0,0,29,8187,-1,68,624,0,TRUE,TRUE,0,DEV_AD_PALAU903,TRUE,TRUE,on,TRUE,-950,5,TRUE,CtrlGainStateTuned=started,FALSE,NORMAL,TRUE,CtrlLinStateStarted=started,0,40,45.99,47.2078,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,EXT_DPD_IDLE | TOR_ADC_ERR,-40,FALSE,TRUE,352,16.1.1,1149,0,40,-10.4205,-13.4762,-12.9339,-7.8822,VIL_0714,BXP_3,elog,LI01INAS002426,5/1/2025 6:26,10,raiseFaultAndRollback,lin-sv-high-freq-fault,no-suggested-action,supervision,,,27863,126,96,163,189,47957,5/1/2025 6:26,0 days 00:00:01,47,Normal,"DPD gain abn, DPD restart"
CN39777110,Radio 2271 B3,,0,0,29,8188,-1,67,624,0,TRUE,TRUE,0,DEV_AD_PALAU903,TRUE,TRUE,on,TRUE,-950,5,TRUE,CtrlGainStateTuned=started,FALSE,NORMAL,TRUE,CtrlLinStateStarted=started,0,40,45.99,47.3158,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,TOR_ADC_ERR,-60,FALSE,TRUE,367,16.1.1,1143,0,40,-11.3119,-12.3358,-12.3161,-7.5742,VIL_0714,BXP_3,elog,LI01INAS002426,5/1/2025 6:27,10,raiseFaultAndRollback,lin-sv-high-freq-fault,no-suggested-action,supervision,,,27875,126,96,187,179,48093,5/1/2025 6:27,0 days 00:00:00,47,Normal,"DPD gain abn, Tx gain high, DPD restart"
CN39777110,Radio 2271 B3,,0,0,29,8189,-1,68,624,0,TRUE,TRUE,0,DEV_AD_PALAU903,TRUE,TRUE,on,TRUE,-950,5,TRUE,CtrlGainStateTuned=started,FALSE,NORMAL,TRUE,CtrlLinStateStarted=started,0,40,45.99,47.5035,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,TOR_ADC_ERR,-80,FALSE,TRUE,367,16.1.1,1146,0,40,-10.9263,-12.2789,-12.239,-7.1865,VIL_0714,BXP_3,elog,LI01INAS002426,5/1/2025 6:27,10,raiseFaultAndRollback,lin-sv-high-freq-fault,no-suggested-action,supervision,,,27902,126,97,165,153,48058,5/1/2025 6:27,0 days 00:00:00,47,Normal,"DPD gain abn, Tx gain high, DPD restart"
CN39777110,Radio 2271 B3,,0,0,29,8189,-1,68,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-950,1,TRUE,CtrlGainStateRamping=starting,FALSE,NORMAL,TRUE,ns=stopped,0,40,45.99,34.5242,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,EXT_DPD_IDLE,-100,FALSE,TRUE,375,16.1.1,1992,0,40,-16.3794,-12.3846,-12.3849,-19.9658,VIL_0714,BXP_3,elog,LI01INAS002426,5/1/2025 6:28,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,27882,126,97,481,111,48078,5/1/2025 6:28,0 days 00:00:01,47,Normal,DPD restart
CN39777110,Radio 2271 B3,,0,0,29,8189,-1,68,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-950,0,TRUE,CtrlGainStateRamping=paused,FALSE,NORMAL,TRUE,ns=stopped,0,40,45.99,33.4431,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,EXT_DPD_IDLE,-220,FALSE,TRUE,375,16.1.1,1992,0,40,-17.5138,-13.5296,-12.805,-19.8469,VIL_0714,BXP_3,elog,LI01INAS002426,5/1/2025 6:28,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,27894,128,97,500,70,47992,5/1/2025 6:28,0 days 00:00:00,47,Normal,DPD restart
CN39777110,Radio 2271 B3,,1,0,43,8188,-1,54,624,0,TRUE,FALSE,0,DEV_AD_PALAU903,TRUE,TRUE,off,TRUE,-950,0,TRUE,CtrlGainStateRamping=paused,FALSE,NORMAL,TRUE,ns=stopped,0,40,45.99,0,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,EXT_DPD_IDLE,0,FALSE,TRUE,375,16.1.1,1981,0,40,-1000,-1000,-1000,-63.0909,VIL_0714,BXP_3,elog,LI01INAS002426,5/1/2025 6:28,10,raiseFaultAndRollback,lin-ramping,no-suggested-action,ramping timeout.,,,27882,129,100,497,0,48078,5/1/2025 6:28,0 days 00:00:01,47,Normal,DPD idle
CN39777110,Radio 2271 B3,,0,0,29,8188,-1,67,624,0,TRUE,TRUE,0,DEV_AD_PALAU903,TRUE,TRUE,on,TRUE,-950,5,TRUE,CtrlGainStateTuned=started,FALSE,NORMAL,TRUE,CtrlLinStateStarted=started,0,40,45.99,51.09,BF,0,TRUE,FALSE,FALSE,DPD_STATUS_OK,EXT_DPD_IDLE,0,FALSE,TRUE,398,16.1.1,1023,0,40,-7.3504,-12.2434,-12.2414,-4.4,VIL_0714,BXP_3,elog,LI01INAS002426,5/2/2025 6:09,10,raiseFaultAndRollback,lin-sv-high-freq-fault,no-suggested-action,supervision,,,27832,124,95,170,127,48078,5/2/2025 6:09,0 days 00:00:01,47,Normal,"DPD gain abn, DPD restart"
